ID,FIPS,Condado,Estado,Latitud,Longitud,Poblacion,Tasa_Final,PC1,PC2,PC3,PC4,PC5,LLE1_k8,LLE2_k8,LLE1_k15,LLE2_k15,LLE1_k30,LLE2_k30
84001043,1043.0,Cullman,Alabama,34.13020303,-86.86888037,83768,236.36710915862858,-2.5535585598704333,-5.1351518333181385,-0.06249086052433518,2.3291525716306705,-1.5264896759023963,-0.0028378296717190272,0.0029442059597321987,-0.0018220593562282294,-0.012388304585958123,0.0031018342352258327,0.014793075471178562
84001045,1045.0,Dale,Alabama,31.43037123,-85.61095742,49172,231.83925811437402,6.5678359556584835,-3.3624534249659654,-0.14569022228648065,-6.9338924467632665,1.9860369869100596,-0.0010936363708924728,0.008532089566837778,-0.013415490205796361,-0.0005624991534889354,0.011189204840003348,-0.0037695207835788435
84001047,1047.0,Dallas,Alabama,32.32688101,-87.10866709999998,37196,414.0230132272288,15.903553837059706,-9.621041401104515,-0.0005584754734780883,2.4331437782151197,-5.499568220231375,-0.00027211874035080026,0.008477353074561838,-0.013506585754237448,-0.012815176719938726,0.02545191563487107,0.012193314852433752
84001049,1049.0,DeKalb,Alabama,34.45946862,-85.80782906,71513,262.8892648889013,0.10625604164926247,-5.628899077878124,-0.059283036550672075,2.448397427145263,-2.4752195569770974,-0.002507270635814698,0.004102800575163001,-0.004506309888504679,-0.014725017245632487,0.006789234337268747,0.01502355050508369
84001051,1051.0,Elmore,Alabama,32.59785413,-86.14415284,81209,256.1292467583642,4.688885222735725,-2.009242860279773,-0.12846330323260843,-1.8115706956696547,-2.1947316938950907,-0.0012853764764103413,0.007958644835377029,-0.008917002683257111,-0.006064926511342391,0.008343941752747566,0.002607831287907014
84001053,1053.0,Escambia,Alabama,31.1256789,-87.15918694,36633,210.19299538667323,2.9844892276628485,0.6824522956040254,-0.1779673446363941,-4.11553238011523,-0.5815164215449337,-0.001814159640749892,0.0097741031070176,-0.00621033814050436,-0.0016698219459317743,0.004833356350569835,-0.0027540211994765106
84001055,1055.0,Etowah,Alabama,34.04567266,-86.04051873,102268,351.03844799937417,7.621059359933432,-7.2749746115216745,-0.012447706919276165,4.998571258712652,-3.0241565153437326,-0.0012018379451520127,0.007078921650387329,-0.01092896681820376,-0.016668998518158982,0.016082730783693006,0.015185337149403136
84001057,1057.0,Fayette,Alabama,33.72076938,-87.73886638,16302,380.3214329530119,10.166048658876038,-11.580217931009216,0.0013567438511187108,1.1897116039661653,-2.5921661640463425,-0.0009438751127823071,0.007684073715564186,-0.0141271604683167,-0.01484360217961036,0.0208380724218032,0.01479523207200929
84001059,1059.0,Franklin,Alabama,34.44235334,-87.84289505,31362,261.4629169058096,11.669006485720084,0.6537199320656291,-0.17255116920999874,-4.677264333115926,-2.7773769653124,0.0010115629158646397,0.008815351364952838,-0.006400872689972317,-0.005168357560860886,0.013230465076818777,-0.0065675769030403
84001061,1061.0,Geneva,Alabama,31.09389027,-85.83572839,26271,308.3247687564234,-1.2044292601070976,-8.929486791784292,-0.012229164738786389,4.336097163130286,-3.165337883628004,-0.002537796140004781,0.0033652972103941615,-0.005264369208677662,-0.022539163490978648,0.008343625104393487,0.02240423540771589
84001063,1063.0,Greene,Alabama,32.85504247,-87.95684022,8111,419.1838244359512,40.75566786545007,1.228933961166806,-0.18198389016176242,-9.318645382352994,-4.83658463929656,0.011683496665852219,0.006456682315380681,-0.04388808581254058,0.026158801966294647,0.03633662307815069,-0.02430648639803256
84001065,1065.0,Hale,Alabama,32.76039258,-87.63284988,14651,532.3868677905945,48.27536556104122,1.158019338106325,-0.17303828709223298,-8.24929010426232,-10.129656490603944,0.016771799205569177,0.004395752875098875,-0.05112235023496803,0.037048148789688214,0.04131013467745388,-0.025453439853929612
84001067,1067.0,Henry,Alabama,31.51148016,-85.24267944,17205,249.92734670154027,-0.660941380016334,-3.6504357820226203,-0.07949839600351397,3.240612057695162,-4.043970016787895,-0.0026711924114308744,0.0036232205462268592,-0.0033449887757138557,-0.015166409982330873,0.005364412374662167,0.01576631612713124
84001069,1069.0,Houston,Alabama,31.15197924,-85.29939599,105882,269.16756389187964,-1.3116297701934054,-5.974805509244078,-0.04580929811527637,3.9541344508583363,-2.917919473142724,-0.002610378561115687,0.003486853975364936,-0.0038309139928842575,-0.017751575429581647,0.0062777162971727205,0.018850102849701646
84001071,1071.0,Jackson,Alabama,34.78144169,-85.99750489,51626,216.94495021888196,-4.133324310200187,-2.3344937575986604,-0.07969479552724272,3.3893426778433313,0.2768408945336376,-0.002903167728235245,0.002699258899858868,0.0009333270989447084,-0.009076489860960386,1.5084137532817798e-05,0.013394841548405955
84001073,1073.0,Jefferson,Alabama,33.55554728,-86.89506300000002,658573,233.68707797009597,3.44237474055362,-0.5982271756778597,-0.12469225713610116,0.04648417662440881,-1.6198513808292647,-0.0015629648074345023,0.009338432658470772,-0.005618560259028887,-0.0059694087301956425,0.005678642126697217,0.0023554569990277972
84001075,1075.0,Lamar,Alabama,33.77995024,-88.09668032,13805,268.01883375588557,-0.9292923209457423,-7.038322485498939,-0.039046100240521915,2.5949378180067315,-1.920221764915572,-0.002620650360631427,0.003797790019731595,-0.004116365813878794,-0.015446312341418187,0.0060295147929931465,0.016488523784518556
84001077,1077.0,Lauderdale,Alabama,34.90171875,-87.65624729,92729,264.21076470144186,-0.2490204442086935,-4.278327159545711,-0.07394410562938518,2.0476573728654865,-0.6096324345500513,-0.0024886171525172335,0.004274579914016918,-0.0037143471898042728,-0.011311398577133406,0.0057415819225850855,0.012239361081100762
